S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,51.87,430.00,436.00,422.00,434.00,433.02,"60,056.00",428.00,"26,005,338.00",259,6.00,14.00,1.40,3.32,0.23,475.00,313.00
2,BOKL,47.79,237.00,240.00,232.00,237.00,236.19,"26,608.00",234.00,"6,284,429.00",124,3.00,8.00,1.28,3.45,0.34,296.00,196.00
3,CBL,48.29,143.00,149.00,143.00,147.00,145.05,"49,058.00",145.00,"7,116,034.00",144,2.00,6.00,1.38,4.20,1.32,167.00,125.00
4,CCBL,50.81,180.00,185.00,175.00,179.00,178.85,"43,166.00",177.00,"7,720,060.00",202,2.00,10.00,1.13,5.71,0.09,210.00,136.00
5,CZBIL,50.34,202.00,204.00,199.00,203.00,200.81,"48,485.00",201.00,"9,736,052.00",244,2.00,5.00,1.00,2.51,1.08,240.00,164.00
6,EBL,51.56,774.00,774.00,757.00,769.00,764.07,"26,268.00",759.00,"20,070,508.00",180,10.00,17.00,1.32,2.25,0.64,932.00,517.00
7,GBIME,49.58,268.00,270.00,261.00,267.00,263.46,"74,489.00",263.00,"19,624,996.00",370,4.00,9.00,1.52,3.45,1.33,331.00,144.48
8,HBL,51.60,573.00,583.00,571.00,572.00,575.45,"14,497.00",572.00,"8,342,344.00",85,0.00,12.00,0.00,2.10,-0.60,735.00,452.00
9,KBL,51.34,202.00,203.00,199.00,203.00,201.29,"52,209.00",200.00,"10,508,963.00",167,3.00,4.00,1.50,2.01,0.84,240.00,153.00
10,LBL,48.88,231.00,233.00,229.00,232.00,230.73,"23,547.00",231.00,"5,433,030.00",112,1.00,4.00,0.43,1.75,0.55,270.00,184.00
11,MBL,49.76,242.00,245.00,238.00,245.00,241.87,"32,942.00",241.00,"7,967,544.00",111,4.00,7.00,1.66,2.94,1.28,295.00,199.00
12,MEGA,50.72,233.00,242.00,233.00,240.00,238.04,"80,132.00",239.00,"19,074,636.00",311,1.00,9.00,0.42,3.86,0.82,279.00,177.00
13,NABIL,52.06,860.00,870.00,853.00,861.00,859.80,"58,534.00",850.00,"50,327,556.00",345,11.00,17.00,1.29,1.99,0.14,"1,000.00",594.00
14,NBB,51.61,211.00,217.00,210.00,216.00,214.34,"49,395.00",210.00,"10,587,478.00",186,6.00,7.00,2.86,3.33,0.77,270.00,169.00
15,NBL,47.94,278.00,278.00,262.00,267.00,267.21,"77,710.00",265.00,"20,765,160.00",243,2.00,16.00,0.75,6.11,-0.08,344.00,214.00
16,NCCB,51.27,201.00,202.00,197.00,202.00,200.26,"61,771.00",201.00,"12,370,426.00",182,1.00,5.00,0.50,2.54,0.86,258.00,163.00
17,NIB,50.21,459.00,468.00,459.00,464.00,462.31,"37,048.00",459.00,"17,127,538.00",336,5.00,9.00,1.09,1.96,0.36,532.00,335.00
18,NICA,53.26,585.00,598.00,580.00,594.00,587.61,"146,673.00",579.00,"86,186,248.00",526,15.00,18.00,2.59,3.10,1.08,680.00,372.00
19,NMB,51.34,431.00,445.00,427.00,439.00,436.91,"152,742.00",431.00,"66,735,144.00",654,8.00,18.00,1.86,4.22,0.48,517.00,321.00
20,PCBL,48.88,282.00,288.00,278.00,284.00,282.96,"69,893.00",282.00,"19,777,124.00",309,2.00,10.00,0.71,3.60,0.37,352.00,219.19
21,PRVU,53.54,248.00,256.00,244.00,251.00,249.45,"107,006.00",244.00,"26,692,184.00",326,7.00,12.00,2.87,4.92,0.62,292.00,195.00
22,SANIMA,50.62,371.00,376.00,366.00,369.00,369.35,"46,990.00",366.00,"17,355,868.00",170,3.00,10.00,0.82,2.73,-0.10,437.00,287.00
23,SBI,49.68,453.00,460.00,450.00,460.00,454.94,"17,270.00",451.00,"7,856,884.00",85,9.00,10.00,2.00,2.22,1.10,583.00,344.00
24,SBL,50.36,319.00,320.00,315.00,318.00,316.66,"38,193.00",313.00,"12,094,155.00",149,5.00,5.00,1.60,1.59,0.42,393.00,252.00
25,SCB,52.70,700.00,700.00,680.00,699.00,690.33,"19,061.00",688.00,"13,158,391.00",195,11.00,20.00,1.60,2.94,1.24,850.00,505.00
26,SRBL,49.87,248.00,252.00,244.00,249.00,247.61,"50,824.00",249.00,"12,584,630.00",139,0.00,8.00,0.00,3.28,0.56,316.00,201.00
